,model,layer,accuracy,experiment
3360,resnet18,ReLU-4,0,rect
3361,resnet18,ReLU-4,1,rect
3362,resnet18,ReLU-4,0,rect
3363,resnet18,ReLU-4,1,rect
3364,resnet18,ReLU-4,0,rect
3365,resnet18,ReLU-4,0,rect
3366,resnet18,ReLU-4,0,rect
3367,resnet18,ReLU-4,1,rect
3368,resnet18,ReLU-4,0,rect
3369,resnet18,ReLU-4,0,rect
3370,resnet18,ReLU-4,0,rect
3371,resnet18,ReLU-4,0,rect
3372,resnet18,ReLU-4,1,rect
3373,resnet18,ReLU-4,0,rect
3374,resnet18,ReLU-4,0,rect
3375,resnet18,ReLU-4,1,rect
3376,resnet18,ReLU-4,1,rect
3377,resnet18,ReLU-4,0,rect
3378,resnet18,ReLU-4,1,rect
3379,resnet18,ReLU-4,0,rect
3380,resnet18,ReLU-4,1,rect
3381,resnet18,ReLU-4,1,rect
3382,resnet18,ReLU-4,1,rect
3383,resnet18,ReLU-4,1,rect
3384,resnet18,ReLU-4,0,rect
3385,resnet18,ReLU-4,1,rect
3386,resnet18,ReLU-4,1,rect
3387,resnet18,ReLU-4,1,rect
3388,resnet18,ReLU-4,1,rect
3389,resnet18,ReLU-4,1,rect
3390,resnet18,ReLU-4,1,rect
3391,resnet18,ReLU-4,1,rect
3392,resnet18,ReLU-4,1,rect
3393,resnet18,ReLU-4,1,rect
3394,resnet18,ReLU-4,1,rect
3395,resnet18,ReLU-4,1,rect
3396,resnet18,ReLU-4,1,rect
3397,resnet18,ReLU-4,0,rect
3398,resnet18,ReLU-4,1,rect
3399,resnet18,ReLU-4,1,rect
3400,resnet18,ReLU-4,1,rect
3401,resnet18,ReLU-4,1,rect
3402,resnet18,ReLU-4,1,rect
3403,resnet18,ReLU-4,1,rect
3404,resnet18,ReLU-4,1,rect
3405,resnet18,ReLU-4,1,rect
3406,resnet18,ReLU-4,1,rect
3407,resnet18,ReLU-4,1,rect
3408,resnet18,ReLU-4,1,rect
3409,resnet18,ReLU-4,1,rect
3410,resnet18,ReLU-4,1,rect
3411,resnet18,ReLU-4,1,rect
3412,resnet18,ReLU-4,1,rect
3413,resnet18,ReLU-4,1,rect
3414,resnet18,ReLU-4,1,rect
3415,resnet18,ReLU-4,1,rect
3416,resnet18,ReLU-4,1,rect
3417,resnet18,ReLU-4,1,rect
3418,resnet18,ReLU-4,1,rect
3419,resnet18,ReLU-4,1,rect
3420,resnet18,ReLU-4,0,rect
3421,resnet18,ReLU-4,1,rect
3422,resnet18,ReLU-4,0,rect
3423,resnet18,ReLU-4,1,rect
3424,resnet18,ReLU-4,1,rect
3425,resnet18,ReLU-4,0,rect
3426,resnet18,ReLU-4,0,rect
3427,resnet18,ReLU-4,1,rect
3428,resnet18,ReLU-4,0,rect
3429,resnet18,ReLU-4,0,rect
3430,resnet18,ReLU-4,1,rect
3431,resnet18,ReLU-4,0,rect
3432,resnet18,ReLU-4,1,rect
3433,resnet18,ReLU-4,0,rect
3434,resnet18,ReLU-4,1,rect
3435,resnet18,ReLU-4,0,rect
3436,resnet18,ReLU-4,0,rect
3437,resnet18,ReLU-4,1,rect
3438,resnet18,ReLU-4,0,rect
3439,resnet18,ReLU-4,0,rect
3440,resnet18,ReLU-4,0,rect
3441,resnet18,ReLU-4,1,rect
3442,resnet18,ReLU-4,1,rect
3443,resnet18,ReLU-4,1,rect
3444,resnet18,ReLU-4,1,rect
3445,resnet18,ReLU-4,1,rect
3446,resnet18,ReLU-4,1,rect
3447,resnet18,ReLU-4,1,rect
3448,resnet18,ReLU-4,0,rect
3449,resnet18,ReLU-4,1,rect
3450,resnet18,ReLU-4,1,rect
3451,resnet18,ReLU-4,1,rect
3452,resnet18,ReLU-4,1,rect
3453,resnet18,ReLU-4,1,rect
3454,resnet18,ReLU-4,1,rect
3455,resnet18,ReLU-4,1,rect
3456,resnet18,ReLU-4,1,rect
3457,resnet18,ReLU-4,1,rect
3458,resnet18,ReLU-4,0,rect
3459,resnet18,ReLU-4,1,rect
3460,resnet18,ReLU-4,0,rect
3461,resnet18,ReLU-4,0,rect
3462,resnet18,ReLU-4,0,rect
3463,resnet18,ReLU-4,0,rect
3464,resnet18,ReLU-4,1,rect
3465,resnet18,ReLU-4,0,rect
3466,resnet18,ReLU-4,0,rect
3467,resnet18,ReLU-4,0,rect
3468,resnet18,ReLU-4,0,rect
3469,resnet18,ReLU-4,0,rect
3470,resnet18,ReLU-4,1,rect
3471,resnet18,ReLU-4,0,rect
3472,resnet18,ReLU-4,0,rect
3473,resnet18,ReLU-4,1,rect
3474,resnet18,ReLU-4,1,rect
3475,resnet18,ReLU-4,1,rect
3476,resnet18,ReLU-4,0,rect
3477,resnet18,ReLU-4,0,rect
3478,resnet18,ReLU-4,0,rect
3479,resnet18,ReLU-4,1,rect
3480,resnet18,ReLU-5,0,rect
3481,resnet18,ReLU-5,1,rect
3482,resnet18,ReLU-5,0,rect
3483,resnet18,ReLU-5,1,rect
3484,resnet18,ReLU-5,0,rect
3485,resnet18,ReLU-5,0,rect
3486,resnet18,ReLU-5,0,rect
3487,resnet18,ReLU-5,0,rect
3488,resnet18,ReLU-5,1,rect
3489,resnet18,ReLU-5,1,rect
3490,resnet18,ReLU-5,1,rect
3491,resnet18,ReLU-5,1,rect
3492,resnet18,ReLU-5,1,rect
3493,resnet18,ReLU-5,0,rect
3494,resnet18,ReLU-5,0,rect
3495,resnet18,ReLU-5,1,rect
3496,resnet18,ReLU-5,1,rect
3497,resnet18,ReLU-5,0,rect
3498,resnet18,ReLU-5,0,rect
3499,resnet18,ReLU-5,0,rect
3500,resnet18,ReLU-5,1,rect
3501,resnet18,ReLU-5,1,rect
3502,resnet18,ReLU-5,0,rect
3503,resnet18,ReLU-5,1,rect
3504,resnet18,ReLU-5,1,rect
3505,resnet18,ReLU-5,1,rect
3506,resnet18,ReLU-5,1,rect
3507,resnet18,ReLU-5,1,rect
3508,resnet18,ReLU-5,1,rect
3509,resnet18,ReLU-5,1,rect
3510,resnet18,ReLU-5,1,rect
3511,resnet18,ReLU-5,1,rect
3512,resnet18,ReLU-5,1,rect
3513,resnet18,ReLU-5,0,rect
3514,resnet18,ReLU-5,1,rect
3515,resnet18,ReLU-5,1,rect
3516,resnet18,ReLU-5,1,rect
3517,resnet18,ReLU-5,0,rect
3518,resnet18,ReLU-5,1,rect
3519,resnet18,ReLU-5,1,rect
3520,resnet18,ReLU-5,1,rect
3521,resnet18,ReLU-5,1,rect
3522,resnet18,ReLU-5,1,rect
3523,resnet18,ReLU-5,1,rect
3524,resnet18,ReLU-5,1,rect
3525,resnet18,ReLU-5,1,rect
3526,resnet18,ReLU-5,1,rect
3527,resnet18,ReLU-5,1,rect
3528,resnet18,ReLU-5,1,rect
3529,resnet18,ReLU-5,1,rect
3530,resnet18,ReLU-5,1,rect
3531,resnet18,ReLU-5,1,rect
3532,resnet18,ReLU-5,1,rect
3533,resnet18,ReLU-5,1,rect
3534,resnet18,ReLU-5,1,rect
3535,resnet18,ReLU-5,1,rect
3536,resnet18,ReLU-5,1,rect
3537,resnet18,ReLU-5,1,rect
3538,resnet18,ReLU-5,1,rect
3539,resnet18,ReLU-5,1,rect
3540,resnet18,ReLU-5,1,rect
3541,resnet18,ReLU-5,0,rect
3542,resnet18,ReLU-5,1,rect
3543,resnet18,ReLU-5,1,rect
3544,resnet18,ReLU-5,0,rect
3545,resnet18,ReLU-5,1,rect
3546,resnet18,ReLU-5,1,rect
3547,resnet18,ReLU-5,0,rect
3548,resnet18,ReLU-5,1,rect
3549,resnet18,ReLU-5,0,rect
3550,resnet18,ReLU-5,0,rect
3551,resnet18,ReLU-5,0,rect
3552,resnet18,ReLU-5,1,rect
3553,resnet18,ReLU-5,1,rect
3554,resnet18,ReLU-5,0,rect
3555,resnet18,ReLU-5,1,rect
3556,resnet18,ReLU-5,0,rect
3557,resnet18,ReLU-5,1,rect
3558,resnet18,ReLU-5,1,rect
3559,resnet18,ReLU-5,0,rect
3560,resnet18,ReLU-5,1,rect
3561,resnet18,ReLU-5,0,rect
3562,resnet18,ReLU-5,1,rect
3563,resnet18,ReLU-5,1,rect
3564,resnet18,ReLU-5,1,rect
3565,resnet18,ReLU-5,1,rect
3566,resnet18,ReLU-5,1,rect
3567,resnet18,ReLU-5,1,rect
3568,resnet18,ReLU-5,1,rect
3569,resnet18,ReLU-5,0,rect
3570,resnet18,ReLU-5,1,rect
3571,resnet18,ReLU-5,1,rect
3572,resnet18,ReLU-5,1,rect
3573,resnet18,ReLU-5,1,rect
3574,resnet18,ReLU-5,1,rect
3575,resnet18,ReLU-5,1,rect
3576,resnet18,ReLU-5,1,rect
3577,resnet18,ReLU-5,1,rect
3578,resnet18,ReLU-5,1,rect
3579,resnet18,ReLU-5,1,rect
3580,resnet18,ReLU-5,1,rect
3581,resnet18,ReLU-5,1,rect
3582,resnet18,ReLU-5,0,rect
3583,resnet18,ReLU-5,1,rect
3584,resnet18,ReLU-5,0,rect
3585,resnet18,ReLU-5,0,rect
3586,resnet18,ReLU-5,0,rect
3587,resnet18,ReLU-5,0,rect
3588,resnet18,ReLU-5,0,rect
3589,resnet18,ReLU-5,0,rect
3590,resnet18,ReLU-5,1,rect
3591,resnet18,ReLU-5,0,rect
3592,resnet18,ReLU-5,0,rect
3593,resnet18,ReLU-5,0,rect
3594,resnet18,ReLU-5,0,rect
3595,resnet18,ReLU-5,0,rect
3596,resnet18,ReLU-5,1,rect
3597,resnet18,ReLU-5,0,rect
3598,resnet18,ReLU-5,1,rect
3599,resnet18,ReLU-5,0,rect
3600,resnet18,ReLU-6,0,rect
3601,resnet18,ReLU-6,0,rect
3602,resnet18,ReLU-6,0,rect
3603,resnet18,ReLU-6,0,rect
3604,resnet18,ReLU-6,0,rect
3605,resnet18,ReLU-6,0,rect
3606,resnet18,ReLU-6,0,rect
3607,resnet18,ReLU-6,0,rect
3608,resnet18,ReLU-6,0,rect
3609,resnet18,ReLU-6,0,rect
3610,resnet18,ReLU-6,1,rect
3611,resnet18,ReLU-6,0,rect
3612,resnet18,ReLU-6,1,rect
3613,resnet18,ReLU-6,1,rect
3614,resnet18,ReLU-6,0,rect
3615,resnet18,ReLU-6,0,rect
3616,resnet18,ReLU-6,0,rect
3617,resnet18,ReLU-6,0,rect
3618,resnet18,ReLU-6,1,rect
3619,resnet18,ReLU-6,0,rect
3620,resnet18,ReLU-6,1,rect
3621,resnet18,ReLU-6,1,rect
3622,resnet18,ReLU-6,1,rect
3623,resnet18,ReLU-6,1,rect
3624,resnet18,ReLU-6,1,rect
3625,resnet18,ReLU-6,1,rect
3626,resnet18,ReLU-6,1,rect
3627,resnet18,ReLU-6,1,rect
3628,resnet18,ReLU-6,1,rect
3629,resnet18,ReLU-6,1,rect
3630,resnet18,ReLU-6,1,rect
3631,resnet18,ReLU-6,1,rect
3632,resnet18,ReLU-6,0,rect
3633,resnet18,ReLU-6,1,rect
3634,resnet18,ReLU-6,1,rect
3635,resnet18,ReLU-6,1,rect
3636,resnet18,ReLU-6,1,rect
3637,resnet18,ReLU-6,1,rect
3638,resnet18,ReLU-6,1,rect
3639,resnet18,ReLU-6,1,rect
3640,resnet18,ReLU-6,1,rect
3641,resnet18,ReLU-6,1,rect
3642,resnet18,ReLU-6,1,rect
3643,resnet18,ReLU-6,1,rect
3644,resnet18,ReLU-6,1,rect
3645,resnet18,ReLU-6,1,rect
3646,resnet18,ReLU-6,1,rect
3647,resnet18,ReLU-6,1,rect
3648,resnet18,ReLU-6,1,rect
3649,resnet18,ReLU-6,1,rect
3650,resnet18,ReLU-6,1,rect
3651,resnet18,ReLU-6,1,rect
3652,resnet18,ReLU-6,1,rect
3653,resnet18,ReLU-6,1,rect
3654,resnet18,ReLU-6,1,rect
3655,resnet18,ReLU-6,1,rect
3656,resnet18,ReLU-6,1,rect
3657,resnet18,ReLU-6,1,rect
3658,resnet18,ReLU-6,1,rect
3659,resnet18,ReLU-6,1,rect
3660,resnet18,ReLU-6,1,rect
3661,resnet18,ReLU-6,1,rect
3662,resnet18,ReLU-6,1,rect
3663,resnet18,ReLU-6,0,rect
3664,resnet18,ReLU-6,0,rect
3665,resnet18,ReLU-6,1,rect
3666,resnet18,ReLU-6,1,rect
3667,resnet18,ReLU-6,0,rect
3668,resnet18,ReLU-6,1,rect
3669,resnet18,ReLU-6,0,rect
3670,resnet18,ReLU-6,1,rect
3671,resnet18,ReLU-6,0,rect
3672,resnet18,ReLU-6,1,rect
3673,resnet18,ReLU-6,1,rect
3674,resnet18,ReLU-6,0,rect
3675,resnet18,ReLU-6,0,rect
3676,resnet18,ReLU-6,0,rect
3677,resnet18,ReLU-6,0,rect
3678,resnet18,ReLU-6,0,rect
3679,resnet18,ReLU-6,1,rect
3680,resnet18,ReLU-6,1,rect
3681,resnet18,ReLU-6,1,rect
3682,resnet18,ReLU-6,1,rect
3683,resnet18,ReLU-6,0,rect
3684,resnet18,ReLU-6,1,rect
3685,resnet18,ReLU-6,1,rect
3686,resnet18,ReLU-6,1,rect
3687,resnet18,ReLU-6,0,rect
3688,resnet18,ReLU-6,1,rect
3689,resnet18,ReLU-6,1,rect
3690,resnet18,ReLU-6,1,rect
3691,resnet18,ReLU-6,1,rect
3692,resnet18,ReLU-6,1,rect
3693,resnet18,ReLU-6,1,rect
3694,resnet18,ReLU-6,0,rect
3695,resnet18,ReLU-6,1,rect
3696,resnet18,ReLU-6,1,rect
3697,resnet18,ReLU-6,0,rect
3698,resnet18,ReLU-6,1,rect
3699,resnet18,ReLU-6,1,rect
3700,resnet18,ReLU-6,1,rect
3701,resnet18,ReLU-6,0,rect
3702,resnet18,ReLU-6,0,rect
3703,resnet18,ReLU-6,0,rect
3704,resnet18,ReLU-6,0,rect
3705,resnet18,ReLU-6,1,rect
3706,resnet18,ReLU-6,0,rect
3707,resnet18,ReLU-6,1,rect
3708,resnet18,ReLU-6,0,rect
3709,resnet18,ReLU-6,0,rect
3710,resnet18,ReLU-6,0,rect
3711,resnet18,ReLU-6,1,rect
3712,resnet18,ReLU-6,1,rect
3713,resnet18,ReLU-6,0,rect
3714,resnet18,ReLU-6,1,rect
3715,resnet18,ReLU-6,0,rect
3716,resnet18,ReLU-6,1,rect
3717,resnet18,ReLU-6,0,rect
3718,resnet18,ReLU-6,0,rect
3719,resnet18,ReLU-6,0,rect
3720,resnet18,ReLU-7,1,rect
3721,resnet18,ReLU-7,1,rect
3722,resnet18,ReLU-7,1,rect
3723,resnet18,ReLU-7,1,rect
3724,resnet18,ReLU-7,1,rect
3725,resnet18,ReLU-7,0,rect
3726,resnet18,ReLU-7,0,rect
3727,resnet18,ReLU-7,0,rect
3728,resnet18,ReLU-7,1,rect
3729,resnet18,ReLU-7,0,rect
3730,resnet18,ReLU-7,1,rect
3731,resnet18,ReLU-7,1,rect
3732,resnet18,ReLU-7,1,rect
3733,resnet18,ReLU-7,1,rect
3734,resnet18,ReLU-7,1,rect
3735,resnet18,ReLU-7,1,rect
3736,resnet18,ReLU-7,1,rect
3737,resnet18,ReLU-7,1,rect
3738,resnet18,ReLU-7,0,rect
3739,resnet18,ReLU-7,1,rect
3740,resnet18,ReLU-7,1,rect
3741,resnet18,ReLU-7,1,rect
3742,resnet18,ReLU-7,1,rect
3743,resnet18,ReLU-7,1,rect
3744,resnet18,ReLU-7,1,rect
3745,resnet18,ReLU-7,1,rect
3746,resnet18,ReLU-7,1,rect
3747,resnet18,ReLU-7,1,rect
3748,resnet18,ReLU-7,1,rect
3749,resnet18,ReLU-7,1,rect
3750,resnet18,ReLU-7,1,rect
3751,resnet18,ReLU-7,1,rect
3752,resnet18,ReLU-7,1,rect
3753,resnet18,ReLU-7,1,rect
3754,resnet18,ReLU-7,1,rect
3755,resnet18,ReLU-7,1,rect
3756,resnet18,ReLU-7,1,rect
3757,resnet18,ReLU-7,1,rect
3758,resnet18,ReLU-7,1,rect
3759,resnet18,ReLU-7,1,rect
3760,resnet18,ReLU-7,1,rect
3761,resnet18,ReLU-7,1,rect
3762,resnet18,ReLU-7,1,rect
3763,resnet18,ReLU-7,1,rect
3764,resnet18,ReLU-7,1,rect
3765,resnet18,ReLU-7,1,rect
3766,resnet18,ReLU-7,1,rect
3767,resnet18,ReLU-7,1,rect
3768,resnet18,ReLU-7,1,rect
3769,resnet18,ReLU-7,1,rect
3770,resnet18,ReLU-7,1,rect
3771,resnet18,ReLU-7,1,rect
3772,resnet18,ReLU-7,1,rect
3773,resnet18,ReLU-7,1,rect
3774,resnet18,ReLU-7,1,rect
3775,resnet18,ReLU-7,1,rect
3776,resnet18,ReLU-7,1,rect
3777,resnet18,ReLU-7,1,rect
3778,resnet18,ReLU-7,1,rect
3779,resnet18,ReLU-7,1,rect
3780,resnet18,ReLU-7,1,rect
3781,resnet18,ReLU-7,1,rect
3782,resnet18,ReLU-7,1,rect
3783,resnet18,ReLU-7,1,rect
3784,resnet18,ReLU-7,1,rect
3785,resnet18,ReLU-7,1,rect
3786,resnet18,ReLU-7,1,rect
3787,resnet18,ReLU-7,1,rect
3788,resnet18,ReLU-7,1,rect
3789,resnet18,ReLU-7,0,rect
3790,resnet18,ReLU-7,1,rect
3791,resnet18,ReLU-7,1,rect
3792,resnet18,ReLU-7,1,rect
3793,resnet18,ReLU-7,1,rect
3794,resnet18,ReLU-7,0,rect
3795,resnet18,ReLU-7,1,rect
3796,resnet18,ReLU-7,1,rect
3797,resnet18,ReLU-7,1,rect
3798,resnet18,ReLU-7,1,rect
3799,resnet18,ReLU-7,1,rect
3800,resnet18,ReLU-7,1,rect
3801,resnet18,ReLU-7,1,rect
3802,resnet18,ReLU-7,1,rect
3803,resnet18,ReLU-7,1,rect
3804,resnet18,ReLU-7,1,rect
3805,resnet18,ReLU-7,1,rect
3806,resnet18,ReLU-7,1,rect
3807,resnet18,ReLU-7,1,rect
3808,resnet18,ReLU-7,1,rect
3809,resnet18,ReLU-7,1,rect
3810,resnet18,ReLU-7,1,rect
3811,resnet18,ReLU-7,1,rect
3812,resnet18,ReLU-7,0,rect
3813,resnet18,ReLU-7,1,rect
3814,resnet18,ReLU-7,1,rect
3815,resnet18,ReLU-7,1,rect
3816,resnet18,ReLU-7,1,rect
3817,resnet18,ReLU-7,1,rect
3818,resnet18,ReLU-7,1,rect
3819,resnet18,ReLU-7,1,rect
3820,resnet18,ReLU-7,1,rect
3821,resnet18,ReLU-7,0,rect
3822,resnet18,ReLU-7,0,rect
3823,resnet18,ReLU-7,0,rect
3824,resnet18,ReLU-7,0,rect
3825,resnet18,ReLU-7,0,rect
3826,resnet18,ReLU-7,0,rect
3827,resnet18,ReLU-7,1,rect
3828,resnet18,ReLU-7,0,rect
3829,resnet18,ReLU-7,0,rect
3830,resnet18,ReLU-7,1,rect
3831,resnet18,ReLU-7,1,rect
3832,resnet18,ReLU-7,1,rect
3833,resnet18,ReLU-7,0,rect
3834,resnet18,ReLU-7,0,rect
3835,resnet18,ReLU-7,0,rect
3836,resnet18,ReLU-7,0,rect
3837,resnet18,ReLU-7,0,rect
3838,resnet18,ReLU-7,0,rect
3839,resnet18,ReLU-7,0,rect
3840,resnet18,ReLU-8,1,rect
3841,resnet18,ReLU-8,1,rect
3842,resnet18,ReLU-8,1,rect
3843,resnet18,ReLU-8,1,rect
3844,resnet18,ReLU-8,1,rect
3845,resnet18,ReLU-8,1,rect
3846,resnet18,ReLU-8,1,rect
3847,resnet18,ReLU-8,1,rect
3848,resnet18,ReLU-8,1,rect
3849,resnet18,ReLU-8,1,rect
3850,resnet18,ReLU-8,1,rect
3851,resnet18,ReLU-8,1,rect
3852,resnet18,ReLU-8,1,rect
3853,resnet18,ReLU-8,1,rect
3854,resnet18,ReLU-8,0,rect
3855,resnet18,ReLU-8,0,rect
3856,resnet18,ReLU-8,1,rect
3857,resnet18,ReLU-8,1,rect
3858,resnet18,ReLU-8,1,rect
3859,resnet18,ReLU-8,1,rect
3860,resnet18,ReLU-8,1,rect
3861,resnet18,ReLU-8,1,rect
3862,resnet18,ReLU-8,1,rect
3863,resnet18,ReLU-8,1,rect
3864,resnet18,ReLU-8,1,rect
3865,resnet18,ReLU-8,1,rect
3866,resnet18,ReLU-8,1,rect
3867,resnet18,ReLU-8,1,rect
3868,resnet18,ReLU-8,1,rect
3869,resnet18,ReLU-8,1,rect
3870,resnet18,ReLU-8,1,rect
3871,resnet18,ReLU-8,1,rect
3872,resnet18,ReLU-8,1,rect
3873,resnet18,ReLU-8,1,rect
3874,resnet18,ReLU-8,1,rect
3875,resnet18,ReLU-8,1,rect
3876,resnet18,ReLU-8,1,rect
3877,resnet18,ReLU-8,1,rect
3878,resnet18,ReLU-8,1,rect
3879,resnet18,ReLU-8,1,rect
3880,resnet18,ReLU-8,1,rect
3881,resnet18,ReLU-8,1,rect
3882,resnet18,ReLU-8,1,rect
3883,resnet18,ReLU-8,1,rect
3884,resnet18,ReLU-8,1,rect
3885,resnet18,ReLU-8,1,rect
3886,resnet18,ReLU-8,1,rect
3887,resnet18,ReLU-8,1,rect
3888,resnet18,ReLU-8,1,rect
3889,resnet18,ReLU-8,1,rect
3890,resnet18,ReLU-8,1,rect
3891,resnet18,ReLU-8,1,rect
3892,resnet18,ReLU-8,1,rect
3893,resnet18,ReLU-8,1,rect
3894,resnet18,ReLU-8,1,rect
3895,resnet18,ReLU-8,1,rect
3896,resnet18,ReLU-8,1,rect
3897,resnet18,ReLU-8,1,rect
3898,resnet18,ReLU-8,1,rect
3899,resnet18,ReLU-8,1,rect
3900,resnet18,ReLU-8,1,rect
3901,resnet18,ReLU-8,1,rect
3902,resnet18,ReLU-8,1,rect
3903,resnet18,ReLU-8,1,rect
3904,resnet18,ReLU-8,1,rect
3905,resnet18,ReLU-8,1,rect
3906,resnet18,ReLU-8,1,rect
3907,resnet18,ReLU-8,1,rect
3908,resnet18,ReLU-8,1,rect
3909,resnet18,ReLU-8,1,rect
3910,resnet18,ReLU-8,1,rect
3911,resnet18,ReLU-8,1,rect
3912,resnet18,ReLU-8,1,rect
3913,resnet18,ReLU-8,1,rect
3914,resnet18,ReLU-8,1,rect
3915,resnet18,ReLU-8,1,rect
3916,resnet18,ReLU-8,1,rect
3917,resnet18,ReLU-8,0,rect
3918,resnet18,ReLU-8,1,rect
3919,resnet18,ReLU-8,1,rect
3920,resnet18,ReLU-8,1,rect
3921,resnet18,ReLU-8,1,rect
3922,resnet18,ReLU-8,1,rect
3923,resnet18,ReLU-8,1,rect
3924,resnet18,ReLU-8,1,rect
3925,resnet18,ReLU-8,1,rect
3926,resnet18,ReLU-8,1,rect
3927,resnet18,ReLU-8,1,rect
3928,resnet18,ReLU-8,1,rect
3929,resnet18,ReLU-8,1,rect
3930,resnet18,ReLU-8,1,rect
3931,resnet18,ReLU-8,1,rect
3932,resnet18,ReLU-8,1,rect
3933,resnet18,ReLU-8,1,rect
3934,resnet18,ReLU-8,1,rect
3935,resnet18,ReLU-8,1,rect
3936,resnet18,ReLU-8,1,rect
3937,resnet18,ReLU-8,1,rect
3938,resnet18,ReLU-8,1,rect
3939,resnet18,ReLU-8,1,rect
3940,resnet18,ReLU-8,1,rect
3941,resnet18,ReLU-8,1,rect
3942,resnet18,ReLU-8,0,rect
3943,resnet18,ReLU-8,1,rect
3944,resnet18,ReLU-8,1,rect
3945,resnet18,ReLU-8,1,rect
3946,resnet18,ReLU-8,0,rect
3947,resnet18,ReLU-8,1,rect
3948,resnet18,ReLU-8,0,rect
3949,resnet18,ReLU-8,1,rect
3950,resnet18,ReLU-8,1,rect
3951,resnet18,ReLU-8,0,rect
3952,resnet18,ReLU-8,0,rect
3953,resnet18,ReLU-8,1,rect
3954,resnet18,ReLU-8,0,rect
3955,resnet18,ReLU-8,1,rect
3956,resnet18,ReLU-8,0,rect
3957,resnet18,ReLU-8,1,rect
3958,resnet18,ReLU-8,0,rect
3959,resnet18,ReLU-8,0,rect
3960,resnet18,ReLU-9,1,rect
3961,resnet18,ReLU-9,1,rect
3962,resnet18,ReLU-9,1,rect
3963,resnet18,ReLU-9,1,rect
3964,resnet18,ReLU-9,1,rect
3965,resnet18,ReLU-9,0,rect
3966,resnet18,ReLU-9,1,rect
3967,resnet18,ReLU-9,0,rect
3968,resnet18,ReLU-9,1,rect
3969,resnet18,ReLU-9,1,rect
3970,resnet18,ReLU-9,1,rect
3971,resnet18,ReLU-9,1,rect
3972,resnet18,ReLU-9,1,rect
3973,resnet18,ReLU-9,0,rect
3974,resnet18,ReLU-9,1,rect
3975,resnet18,ReLU-9,1,rect
3976,resnet18,ReLU-9,1,rect
3977,resnet18,ReLU-9,0,rect
3978,resnet18,ReLU-9,1,rect
3979,resnet18,ReLU-9,1,rect
3980,resnet18,ReLU-9,1,rect
3981,resnet18,ReLU-9,1,rect
3982,resnet18,ReLU-9,1,rect
3983,resnet18,ReLU-9,1,rect
3984,resnet18,ReLU-9,1,rect
3985,resnet18,ReLU-9,1,rect
3986,resnet18,ReLU-9,1,rect
3987,resnet18,ReLU-9,1,rect
3988,resnet18,ReLU-9,1,rect
3989,resnet18,ReLU-9,1,rect
3990,resnet18,ReLU-9,1,rect
3991,resnet18,ReLU-9,1,rect
3992,resnet18,ReLU-9,1,rect
3993,resnet18,ReLU-9,1,rect
3994,resnet18,ReLU-9,1,rect
3995,resnet18,ReLU-9,1,rect
3996,resnet18,ReLU-9,1,rect
3997,resnet18,ReLU-9,1,rect
3998,resnet18,ReLU-9,1,rect
3999,resnet18,ReLU-9,1,rect
4000,resnet18,ReLU-9,1,rect
4001,resnet18,ReLU-9,1,rect
4002,resnet18,ReLU-9,1,rect
4003,resnet18,ReLU-9,1,rect
4004,resnet18,ReLU-9,1,rect
4005,resnet18,ReLU-9,1,rect
4006,resnet18,ReLU-9,1,rect
4007,resnet18,ReLU-9,1,rect
4008,resnet18,ReLU-9,1,rect
4009,resnet18,ReLU-9,1,rect
4010,resnet18,ReLU-9,1,rect
4011,resnet18,ReLU-9,1,rect
4012,resnet18,ReLU-9,1,rect
4013,resnet18,ReLU-9,1,rect
4014,resnet18,ReLU-9,1,rect
4015,resnet18,ReLU-9,1,rect
4016,resnet18,ReLU-9,1,rect
4017,resnet18,ReLU-9,1,rect
4018,resnet18,ReLU-9,1,rect
4019,resnet18,ReLU-9,1,rect
4020,resnet18,ReLU-9,1,rect
4021,resnet18,ReLU-9,1,rect
4022,resnet18,ReLU-9,1,rect
4023,resnet18,ReLU-9,1,rect
4024,resnet18,ReLU-9,1,rect
4025,resnet18,ReLU-9,1,rect
4026,resnet18,ReLU-9,1,rect
4027,resnet18,ReLU-9,0,rect
4028,resnet18,ReLU-9,1,rect
4029,resnet18,ReLU-9,1,rect
4030,resnet18,ReLU-9,1,rect
4031,resnet18,ReLU-9,1,rect
4032,resnet18,ReLU-9,1,rect
4033,resnet18,ReLU-9,1,rect
4034,resnet18,ReLU-9,1,rect
4035,resnet18,ReLU-9,1,rect
4036,resnet18,ReLU-9,1,rect
4037,resnet18,ReLU-9,1,rect
4038,resnet18,ReLU-9,1,rect
4039,resnet18,ReLU-9,1,rect
4040,resnet18,ReLU-9,1,rect
4041,resnet18,ReLU-9,1,rect
4042,resnet18,ReLU-9,1,rect
4043,resnet18,ReLU-9,1,rect
4044,resnet18,ReLU-9,1,rect
4045,resnet18,ReLU-9,1,rect
4046,resnet18,ReLU-9,1,rect
4047,resnet18,ReLU-9,1,rect
4048,resnet18,ReLU-9,1,rect
4049,resnet18,ReLU-9,1,rect
4050,resnet18,ReLU-9,1,rect
4051,resnet18,ReLU-9,1,rect
4052,resnet18,ReLU-9,1,rect
4053,resnet18,ReLU-9,1,rect
4054,resnet18,ReLU-9,1,rect
4055,resnet18,ReLU-9,1,rect
4056,resnet18,ReLU-9,1,rect
4057,resnet18,ReLU-9,1,rect
4058,resnet18,ReLU-9,1,rect
